season,round,constructor,constructor_points_after_race,constructor_wins_after_race,constructor_standings_pos_after_race,constructor_points,constructor_wins,constructor_standings_pos
2023,18,mclaren,242.0,0,4,219.0,0.0,5.0
2023,18,aston_martin,236.0,0,5,230.0,0.0,4.0
2023,18,alpine,100.0,0,6,90.0,0.0,6.0
2023,18,williams,26.0,0,7,23.0,0.0,7.0
2023,18,alfa,16.0,0,8,16.0,0.0,8.0
2023,18,haas,12.0,0,9,12.0,0.0,9.0
2023,18,alphatauri,10.0,0,10,5.0,0.0,10.0
2023,19,red_bull,731.0,18,1,706.0,17.0,1.0
2023,19,mercedes,371.0,0,2,344.0,0.0,2.0
2023,19,ferrari,349.0,1,3,322.0,1.0,3.0
2023,19,mclaren,256.0,0,4,242.0,0.0,4.0
2023,19,aston_martin,236.0,0,5,236.0,0.0,5.0
2023,19,alpine,101.0,0,6,100.0,0.0,6.0
2023,19,williams,28.0,0,7,26.0,0.0,7.0
2023,19,alphatauri,16.0,0,8,10.0,0.0,10.0
2023,19,alfa,16.0,0,9,16.0,0.0,8.0
2023,19,haas,12.0,0,10,12.0,0.0,9.0
2023,20,red_bull,782.0,19,1,731.0,18.0,1.0
2023,20,mercedes,382.0,0,2,371.0,0.0,2.0
2023,20,ferrari,362.0,1,3,349.0,1.0,3.0
2023,20,mclaren,282.0,0,4,256.0,0.0,4.0
2023,20,aston_martin,261.0,0,5,236.0,0.0,5.0
2023,20,alpine,108.0,0,6,101.0,0.0,6.0
2023,20,williams,28.0,0,7,28.0,0.0,7.0
2023,20,alphatauri,21.0,0,8,16.0,0.0,8.0
2023,20,alfa,16.0,0,9,16.0,0.0,9.0
2023,20,haas,12.0,0,10,12.0,0.0,10.0
2023,21,red_bull,822.0,20,1,782.0,19.0,1.0
2023,21,mercedes,392.0,0,2,382.0,0.0,2.0
2023,21,ferrari,388.0,1,3,362.0,1.0,3.0
2023,21,mclaren,284.0,0,4,282.0,0.0,4.0
2023,21,aston_martin,273.0,0,5,261.0,0.0,5.0
2023,21,alpine,120.0,0,6,108.0,0.0,6.0
2023,21,williams,28.0,0,7,28.0,0.0,7.0
2023,21,alphatauri,21.0,0,8,21.0,0.0,8.0
2023,21,alfa,16.0,0,9,16.0,0.0,9.0
2023,21,haas,12.0,0,10,12.0,0.0,10.0
2023,22,red_bull,860.0,21,1,822.0,20.0,1.0
2023,22,mercedes,409.0,0,2,392.0,0.0,2.0
2023,22,ferrari,406.0,1,3,388.0,1.0,3.0
2023,22,mclaren,302.0,0,4,284.0,0.0,4.0
2023,22,aston_martin,280.0,0,5,273.0,0.0,5.0
2023,22,alpine,120.0,0,6,120.0,0.0,6.0
2023,22,williams,28.0,0,7,28.0,0.0,7.0
2023,22,alphatauri,25.0,0,8,21.0,0.0,8.0
2023,22,alfa,16.0,0,9,16.0,0.0,9.0
2023,22,haas,12.0,0,10,12.0,0.0,10.0
